time,modulation_synthesize_pERK_DUSP_ERK,tBRAF,tBRAF600E,tCRAF,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,active_dimer_CRAF,active_dimer_BRAF,active_BRAF_V600E_monomer,unbound_CRAF,bound_BRAF,bound_BRAF_V600E,unbound_BRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tBRAF_obs,tCRAF_obs,tMEK_obs,pMEK_percent,tERK_obs,pERK_percent,tDUSP_obs,tmDUSP_obs,pCRAF_obs,Bound_CRAF_percent,Bound_BRAF_percent,Bound_BRAF_V600E_percent,Bound_RAF_percent,Active_CRAF_percent,Active_BRAF_percent,Active_RAF_percent,tBRAF_test,Mutation,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-19.10204081632653,0.13365901248182133,0.0020837843010011415,0.0020837843010011415,0.01881471938757197,0.0,0.0,0.0,0.0029937185366407564,0.0029937185366407564,0.00033156294068296293,0.001752221360318178,0.015821000850931213,0.00033156294068296293,0.00033156294068296293,0.001752221360318178,0.0,0.01665926453502297,0.01634103046264816,0.1990992498482287,0.05595686040849588,-3.1834484358161424e-23,0.29845516989601373,0.13365901248182133,0.04274209701139336,643.3617968681061,9.655442000568488,879.1899095359993,7.134798606204407,9.335252499709616,11.694416433418198,28.10500815605846,12.099232727019563,44.783614412975375,10.155797303131235,6.466707236088526,0.8685237406964569,15.911576861562185,15.911576861562185,15.911576861562185,15.911576861562185,15.911576861562185,99.99999999999999,24.29601139539084,0.0020837843010011415,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-18.612244897959183,0.13365901248175444,0.0020837843010011762,0.0020837843010011762,0.018814719387571927,0.0,0.0,0.0,0.002993718536640747,0.002993718536640747,0.00033156294068296835,0.0017522213603182078,0.015821000850931174,0.00033156294068296835,0.00033156294068296835,0.0017522213603182078,0.0,0.016659264535022922,0.016341030462647045,0.19909924984822863,0.05595686040849655,-3.072900216925431e-23,0.29845516989601467,0.13365901248175444,0.04274209701142805,643.361796868092,9.655442000564726,879.1899095356567,7.134798606204423,9.335252499709615,11.694416433418198,28.1050081560588,12.099232727019567,44.783614412952815,10.155797303132047,6.466707236088505,0.8685237406963997,15.911576861562175,15.91157686156218,15.91157686156218,15.911576861562171,15.911576861562175,100.0,24.296011395390966,0.0020837843010011762,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-18.122448979591837,0.13365901248168752,0.002083784301001212,0.002083784301001212,0.018814719387571868,0.0,0.0,0.0,0.002993718536640738,0.002993718536640738,0.000331562940682974,0.0017522213603182377,0.015821000850931133,0.000331562940682974,0.000331562940682974,0.0017522213603182377,0.0,0.016659264535022866,0.016341030462645928,0.19909924984822852,0.05595686040849722,-2.9623519980347266e-23,0.29845516989601556,0.13365901248168752,0.04274209701146274,643.361796868078,9.655442000560958,879.1899095353136,7.13479860620444,9.335252499709611,11.694416433418198,28.105008156059153,12.09923272701957,44.78361441293026,10.155797303132859,6.4667072360884825,0.8685237406963431,15.911576861562176,15.911576861562178,15.911576861562178,15.911576861562176,15.911576861562176,100.0,24.296011395391123,0.002083784301001212,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-17.632653061224488,0.1336590124816206,0.0020837843010012465,0.0020837843010012465,0.018814719387571836,0.0,0.0,0.0,0.0029937185366407295,0.0029937185366407295,0.00033156294068297935,0.0017522213603182672,0.015821000850931095,0.00033156294068297935,0.00033156294068297935,0.0017522213603182672,0.0,0.01665926453502282,0.01634103046264481,0.19909924984822858,0.05595686040849789,-2.8518037791440183e-23,0.2984551698960164,0.1336590124816206,0.04274209701149743,643.361796868064,9.65544200055719,879.1899095349706,7.134798606204456,9.33525249970961,11.694416433418198,28.105008156059483,12.099232727019572,44.78361441290772,10.155797303133669,6.46670723608846,0.8685237406962851,15.911576861562155,15.91157686156217,15.91157686156217,15.911576861562159,15.911576861562155,100.0,24.296011395391247,0.0020837843010012465,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-17.142857142857142,0.13365901248155368,0.002083784301001282,0.002083784301001282,0.018814719387571788,0.0,0.0,0.0,0.00299371853664072,0.00299371853664072,0.00033156294068298467,0.001752221360318297,0.015821000850931057,0.00033156294068298467,0.00033156294068298467,0.001752221360318297,0.0,0.016659264535022766,0.016341030462643687,0.19909924984822833,0.055956860408498565,-2.7412555602533095e-23,0.2984551698960173,0.13365901248155368,0.042742097011532115,643.3617968680499,9.655442000553425,879.1899095346278,7.134798606204474,9.335252499709608,11.694416433418196,28.105008156059856,12.099232727019576,44.78361441288516,10.15579730313448,6.466707236088439,0.8685237406962276,15.911576861562146,15.911576861562155,15.911576861562155,15.91157686156215,15.911576861562146,99.99999999999997,24.296011395391385,0.002083784301001282,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-16.653061224489797,0.13365901248148676,0.002083784301001318,0.002083784301001318,0.018814719387571736,0.0,0.0,0.0,0.0029937185366407113,0.0029937185366407113,0.0003315629406829902,0.001752221360318327,0.01582100085093102,0.0003315629406829902,0.0003315629406829902,0.001752221360318327,0.0,0.01665926453502271,0.016341030462642563,0.19909924984822835,0.05595686040849923,-2.6307073413625986e-23,0.2984551698960182,0.13365901248148676,0.04274209701156681,643.3617968680358,9.655442000549659,879.1899095342848,7.134798606204491,9.335252499709604,11.694416433418196,28.105008156060187,12.09923272701958,44.78361441286259,10.155797303135293,6.466707236088417,0.8685237406961703,15.911576861562146,15.911576861562146,15.911576861562146,15.911576861562144,15.911576861562146,99.99999999999996,24.296011395391528,0.002083784301001318,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-16.163265306122447,0.13365901248141984,0.002083784301001353,0.002083784301001353,0.01881471938757168,0.0,0.0,0.0,0.002993718536640702,0.002993718536640702,0.00033156294068299567,0.0017522213603183567,0.01582100085093098,0.00033156294068299567,0.00033156294068299567,0.0017522213603183567,0.0,0.01665926453502266,0.016341030462641445,0.19909924984822816,0.0559568604084999,-2.520159122471891e-23,0.29845516989601906,0.13365901248141984,0.042742097011601504,643.3617968680217,9.655442000545893,879.1899095339419,7.134798606204508,9.3352524997096,11.694416433418196,28.10500815606055,12.099232727019581,44.783614412840045,10.155797303136104,6.466707236088395,0.8685237406961135,15.911576861562143,15.911576861562141,15.911576861562141,15.911576861562143,15.911576861562143,99.99999999999996,24.296011395391673,0.002083784301001353,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-15.673469387755102,0.13365901248135292,0.002083784301001388,0.002083784301001388,0.01881471938757162,0.0,0.0,0.0,0.0029937185366406935,0.0029937185366406935,0.0003315629406830012,0.0017522213603183862,0.01582100085093094,0.0003315629406830012,0.0003315629406830012,0.0017522213603183862,0.0,0.01665926453502261,0.01634103046264033,0.19909924984822816,0.05595686040850058,-2.409610903581182e-23,0.29845516989601983,0.13365901248135292,0.042742097011636185,643.3617968680076,9.655442000542125,879.1899095335988,7.134798606204525,9.335252499709599,11.694416433418196,28.105008156060894,12.099232727019585,44.78361441281751,10.155797303136916,6.466707236088373,0.8685237406960569,15.91157686156215,15.91157686156214,15.91157686156214,15.911576861562148,15.91157686156215,99.99999999999997,24.29601139539183,0.002083784301001388,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-15.183673469387756,0.13365901248128603,0.0020837843010014226,0.0020837843010014226,0.018814719387571583,0.0,0.0,0.0,0.0029937185366406844,0.0029937185366406844,0.00033156294068300657,0.0017522213603184161,0.0158210008509309,0.00033156294068300657,0.00033156294068300657,0.0017522213603184161,0.0,0.016659264535022554,0.016341030462639204,0.19909924984822808,0.055956860408501244,-2.299062684690474e-23,0.29845516989602094,0.13365901248128603,0.04274209701167088,643.3617968679936,9.65544200053836,879.1899095332559,7.134798606204541,9.335252499709595,11.694416433418196,28.105008156061242,12.099232727019588,44.78361441279493,10.155797303137728,6.466707236088351,0.8685237406959989,15.911576861562132,15.911576861562134,15.911576861562134,15.911576861562132,15.911576861562132,100.0,24.29601139539196,0.0020837843010014226,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-14.693877551020408,0.13365901248121909,0.0020837843010014577,0.0020837843010014577,0.018814719387571545,0.0,0.0,0.0,0.002993718536640676,0.002993718536640676,0.0003315629406830121,0.0017522213603184463,0.015821000850930862,0.0003315629406830121,0.0003315629406830121,0.0017522213603184463,0.0,0.016659264535022502,0.016341030462638087,0.19909924984822802,0.055956860408501924,-2.188514465799766e-23,0.2984551698960218,0.13365901248121909,0.04274209701170557,643.3617968679795,9.655442000534594,879.189909532913,7.1347986062045585,9.335252499709593,11.694416433418194,28.105008156061587,12.099232727019592,44.78361441277237,10.15579730313854,6.46670723608833,0.8685237406959413,15.91157686156212,15.911576861562128,15.911576861562128,15.911576861562121,15.91157686156212,100.00000000000004,24.2960113953921,0.0020837843010014577,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-14.204081632653061,0.13365901248115217,0.002083784301001493,0.002083784301001493,0.018814719387571482,0.0,0.0,0.0,0.002993718536640667,0.002993718536640667,0.00033156294068301757,0.001752221360318476,0.015821000850930824,0.00033156294068301757,0.00033156294068301757,0.001752221360318476,0.0,0.016659264535022447,0.016341030462636966,0.1990992498482279,0.05595686040850259,-2.0779662469090572e-23,0.29845516989602255,0.13365901248115217,0.042742097011740254,643.3617968679654,9.655442000530824,879.1899095325698,7.1347986062045745,9.33525249970959,11.694416433418194,28.10500815606194,12.099232727019594,44.783614412749834,10.155797303139352,6.4667072360883076,0.8685237406958846,15.911576861562125,15.911576861562123,15.911576861562123,15.911576861562127,15.911576861562125,100.00000000000004,24.296011395392252,0.002083784301001493,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-13.714285714285715,0.13365901248108525,0.0020837843010015275,0.0020837843010015275,0.01881471938757144,0.0,0.0,0.0,0.0029937185366406584,0.0029937185366406584,0.000331562940683023,0.001752221360318506,0.015821000850930786,0.000331562940683023,0.000331562940683023,0.001752221360318506,0.0,0.016659264535022398,0.016341030462635842,0.19909924984822788,0.05595686040850326,-1.967418028018348e-23,0.29845516989602344,0.13365901248108525,0.04274209701177494,643.3617968679513,9.655442000527058,879.1899095322269,7.134798606204591,9.335252499709588,11.694416433418194,28.10500815606228,12.099232727019597,44.78361441272728,10.155797303140162,6.466707236088285,0.8685237406958267,15.911576861562112,15.911576861562118,15.911576861562118,15.911576861562112,15.911576861562112,100.00000000000007,24.296011395392387,0.0020837843010015275,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-13.224489795918368,0.13365901248101836,0.0020837843010015626,0.0020837843010015626,0.0188147193875714,0.0,0.0,0.0,0.0029937185366406497,0.0029937185366406497,0.0003315629406830284,0.0017522213603185354,0.015821000850930748,0.0003315629406830284,0.0003315629406830284,0.0017522213603185354,0.0,0.016659264535022342,0.016341030462634725,0.19909924984822777,0.055956860408503936,-1.856869809127642e-23,0.2984551698960244,0.13365901248101836,0.042742097011809636,643.3617968679372,9.655442000523294,879.1899095318842,7.134798606204608,9.335252499709586,11.694416433418194,28.105008156062635,12.099232727019599,44.78361441270472,10.155797303140973,6.466707236088264,0.8685237406957693,15.911576861562104,15.911576861562109,15.911576861562109,15.911576861562105,15.911576861562104,100.00000000000006,24.296011395392526,0.0020837843010015626,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-12.73469387755102,0.13365901248095144,0.0020837843010016,0.0020837843010016,0.018814719387571344,0.0,0.0,0.0,0.00299371853664064,0.00299371853664064,0.00033156294068303384,0.0017522213603185653,0.01582100085093071,0.00033156294068303384,0.00033156294068303384,0.0017522213603185653,0.0,0.016659264535022287,0.016341030462633604,0.19909924984822763,0.0559568604085046,-1.7463215902369307e-23,0.29845516989602533,0.13365901248095144,0.042742097011844324,643.3617968679231,9.655442000519528,879.1899095315412,7.134798606204626,9.335252499709583,11.694416433418192,28.10500815606299,12.099232727019603,44.78361441268216,10.155797303141785,6.466707236088242,0.8685237406957123,15.911576861562098,15.911576861562088,15.911576861562088,15.911576861562096,15.911576861562098,99.99999999999996,24.296011395392668,0.0020837843010016,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-12.244897959183675,0.13365901248088452,0.002083784301001634,0.002083784301001634,0.01881471938757129,0.0,0.0,0.0,0.0029937185366406315,0.0029937185366406315,0.00033156294068303937,0.001752221360318595,0.015821000850930668,0.00033156294068303937,0.00033156294068303937,0.001752221360318595,0.0,0.016659264535022228,0.016341030462632484,0.19909924984822763,0.055956860408505275,-1.6357733713462225e-23,0.2984551698960262,0.13365901248088452,0.04274209701187901,643.3617968679091,9.65544200051576,879.1899095311982,7.134798606204643,9.335252499709581,11.694416433418192,28.105008156063324,12.099232727019606,44.78361441265961,10.155797303142597,6.46670723608822,0.8685237406956552,15.911576861562096,15.91157686156209,15.91157686156209,15.911576861562096,15.911576861562096,100.0,24.296011395392814,0.002083784301001634,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-11.755102040816327,0.13365901248081757,0.002083784301001669,0.002083784301001669,0.01881471938757126,0.0,0.0,0.0,0.002993718536640623,0.002993718536640623,0.0003315629406830449,0.001752221360318625,0.015821000850930633,0.0003315629406830449,0.0003315629406830449,0.001752221360318625,0.0,0.01665926453502219,0.01634103046263137,0.19909924984822755,0.05595686040850594,-1.5252251524555125e-23,0.29845516989602694,0.13365901248081757,0.0427420970119137,643.361796867895,9.655442000511991,879.189909530855,7.134798606204659,9.33525249970958,11.694416433418192,28.10500815606367,12.099232727019608,44.78361441263707,10.155797303143409,6.466707236088198,0.8685237406955973,15.911576861562077,15.911576861562091,15.911576861562091,15.911576861562079,15.911576861562077,100.00000000000004,24.296011395392938,0.002083784301001669,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-11.26530612244898,0.13365901248075068,0.0020837843010017044,0.0020837843010017044,0.01881471938757121,0.0,0.0,0.0,0.002993718536640614,0.002993718536640614,0.00033156294068305037,0.0017522213603186545,0.01582100085093059,0.00033156294068305037,0.00033156294068305037,0.0017522213603186545,0.0,0.01665926453502213,0.016341030462630246,0.19909924984822747,0.055956860408506615,-1.414676933564805e-23,0.29845516989602794,0.13365901248075068,0.04274209701194839,643.3617968678809,9.655442000508227,879.1899095305122,7.134798606204677,9.335252499709576,11.694416433418192,28.10500815606402,12.099232727019611,44.78361441261451,10.15579730314422,6.466707236088176,0.8685237406955401,15.911576861562077,15.911576861562082,15.911576861562082,15.911576861562075,15.911576861562077,100.00000000000001,24.296011395393087,0.0020837843010017044,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-10.775510204081632,0.13365901248068376,0.0020837843010017387,0.0020837843010017387,0.018814719387571163,0.0,0.0,0.0,0.0029937185366406055,0.0029937185366406055,0.0003315629406830558,0.0017522213603186844,0.015821000850930553,0.0003315629406830558,0.0003315629406830558,0.0017522213603186844,0.0,0.01665926453502208,0.01634103046262913,0.19909924984822733,0.05595686040850728,-1.3041287146740969e-23,0.2984551698960288,0.13365901248068376,0.04274209701198308,643.3617968678668,9.655442000504461,879.1899095301693,7.134798606204693,9.335252499709574,11.694416433418192,28.105008156064375,12.099232727019615,44.78361441259195,10.155797303145032,6.466707236088154,0.8685237406954828,15.911576861562068,15.91157686156208,15.91157686156208,15.911576861562068,15.911576861562068,100.00000000000007,24.296011395393226,0.0020837843010017387,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-10.285714285714286,0.13365901248061685,0.0020837843010017747,0.0020837843010017747,0.018814719387571118,0.0,0.0,0.0,0.0029937185366405964,0.0029937185366405964,0.00033156294068306127,0.0017522213603187143,0.015821000850930515,0.00033156294068306127,0.00033156294068306127,0.0017522213603187143,0.0,0.016659264535022027,0.01634103046262801,0.19909924984822733,0.05595686040850796,-1.1935804957833878e-23,0.2984551698960296,0.13365901248061685,0.04274209701201777,643.3617968678527,9.655442000500694,879.1899095298262,7.13479860620471,9.33525249970957,11.694416433418192,28.10500815606472,12.099232727019617,44.78361441256941,10.155797303145844,6.466707236088133,0.8685237406954255,15.911576861562057,15.911576861562068,15.911576861562068,15.911576861562057,15.911576861562057,100.00000000000004,24.29601139539336,0.0020837843010017747,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-9.795918367346939,0.13365901248054993,0.00208378430100181,0.00208378430100181,0.018814719387571063,0.0,0.0,0.0,0.0029937185366405872,0.0029937185366405872,0.00033156294068306663,0.001752221360318744,0.015821000850930474,0.00033156294068306663,0.00033156294068306663,0.001752221360318744,0.0,0.016659264535021968,0.016341030462626888,0.19909924984822727,0.05595686040850863,-1.0830322768926788e-23,0.2984551698960306,0.13365901248054993,0.04274209701205246,643.3617968678387,9.655442000496926,879.1899095294831,7.134798606204727,9.335252499709568,11.69441643341819,28.10500815606506,12.09923272701962,44.78361441254684,10.155797303146656,6.46670723608811,0.8685237406953683,15.911576861562056,15.911576861562057,15.911576861562057,15.911576861562056,15.911576861562056,100.00000000000004,24.29601139539351,0.00208378430100181,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
-9.306122448979592,0.133659012480483,0.0020837843010018454,0.0020837843010018454,0.018814719387571024,0.0,0.0,0.0,0.0029937185366405786,0.0029937185366405786,0.0003315629406830721,0.0017522213603187735,0.015821000850930435,0.0003315629406830721,0.0003315629406830721,0.0017522213603187735,0.0,0.01665926453502192,0.016341030462625767,0.19909924984822713,0.05595686040850929,-9.724840580019716e-24,0.2984551698960315,0.133659012480483,0.04274209701208715,643.3617968678246,9.655442000493162,879.1899095291403,7.134798606204744,9.335252499709567,11.69441643341819,28.105008156065416,12.099232727019624,44.78361441252429,10.155797303147468,6.466707236088089,0.8685237406953105,15.91157686156204,15.911576861562049,15.911576861562049,15.911576861562041,15.91157686156204,100.00000000000003,24.296011395393638,0.0020837843010018454,BRAF_V600E,13,Belvarafenib,Cobimetinib,0.0,0.5,24,24
